8/21/2013 23:58:45,P,77,
8/21/2013 23:58:45,P,80,
8/21/2013 23:58:45,P,77,
8/21/2013 23:58:45,P,79,
8/21/2013 23:58:46,P,76,
8/21/2013 23:58:46,P,79,
8/21/2013 23:58:46,P,77,
8/21/2013 23:58:46,P,84,
8/21/2013 23:58:46,P,81,
8/21/2013 23:58:46,P,78,
8/21/2013 23:58:46,P,78,
8/21/2013 23:58:46,P,76,
8/21/2013 23:58:46,P,79,
8/21/2013 23:58:46,P,78,
8/21/2013 23:58:46,P,76,
8/21/2013 23:58:47,P,76,
8/21/2013 23:58:47,P,76,
8/21/2013 23:58:47,P,79,
8/21/2013 23:58:47,P,78,
8/21/2013 23:58:47,P,76,
8/21/2013 23:58:47,P,77,
8/21/2013 23:58:47,P,79,
8/21/2013 23:58:47,P,88,
8/21/2013 23:58:47,P,85,
8/21/2013 23:58:47,P,88,
8/21/2013 23:58:47,P,92,
8/21/2013 23:58:47,P,76,
8/21/2013 23:58:48,P,78,
8/21/2013 23:58:48,P,76,
8/21/2013 23:58:48,P,77,
8/21/2013 23:58:48,P,78,
8/21/2013 23:58:48,P,76,
8/21/2013 23:58:48,P,77,
8/21/2013 23:58:48,P,76,
8/21/2013 23:58:48,P,76,
8/21/2013 23:58:48,P,79,
8/21/2013 23:58:48,P,76,
8/21/2013 23:58:48,P,77,
8/21/2013 23:58:49,P,81,
8/21/2013 23:58:49,P,93,
8/21/2013 23:58:49,P,77,
8/21/2013 23:58:49,P,76,
8/21/2013 23:58:49,P,78,
8/21/2013 23:58:49,P,78,
8/21/2013 23:58:49,P,75,
8/21/2013 23:58:49,P,77,
